artwork_id,display_name,artist_id
MET-d49514d2-78c5-4e6b-abd5-823a8a43a95d,"Nishikawa Sukenobu (Japanese, 1671-1750)",Q3109429
MET-3704bac4-1cef-4874-b580-80f508f99164,"Takahashi Sōhei (Japanese, 1804-1835)",Q3511681
MET-d95a1c73-b697-40c3-841e-7cbb58330205,"Takahashi Sōhei (Japanese, 1804-1835)",Q3511681
MET-8e545ee8-18fe-4692-908b-32f893e4005f,"Tsukioka Sessai (Japanese, 1761-1839)",Q11516063
MET-9e140c9a-ddec-4b5c-b511-5a14f80636bd,"Tsukioka Settei (Japanese, 1710-1786)",Q11516064
MET-8b5ac0e8-63ee-4f87-b7d6-c1d1b476c859,"Takahashi Sōhei (Japanese, 1804-1835)",Q3511681
MET-0cfcca7c-d01d-424a-8bde-7bed783cbb29,"Tsukioka Settei (Japanese, 1710-1786)",Q11516064
MET-373e7a65-4188-473c-ab6c-e8854573e7b0,"Nishimura Shigenobu (Japanese, 1729-1739)",Q121300681
MET-a53f7e44-dedc-4a1c-b879-30ad37ff58da,"Takizawa Shigenobu (Japanese, 1700-1799)",
MET-6badf1c2-0be2-44b7-8383-bf9c4758be80,"Yosa Buson (Japanese, 1716-1783)",Q31523
MET-1c350e7b-93fe-4f1d-b44f-4df42349ab42,"Maruyama Ōkyo 円山応挙 (Japanese, 1733-1795)",Q405444
MET-4e9c23fd-68d8-4cae-b74a-6e7923247ee4,"Nagasawa Rosetsu 長澤蘆雪 (Japanese, 1754-1799)",Q1632536
MET-8c9fb9ab-d1e3-446c-801c-13c9b2d00817,"Kano Sanraku (Japanese, 1559-1635)",Q3064625
MET-8b44fb63-471f-422b-9da6-2f03f0b8599e,"Satomura Genchin (Japanese, 1591-1665)",
MET-1e167870-c9e0-4b8e-98e4-14ae81471dae,"Fuhiken Tokikaze (Japanese, 1700-1749)",
MET-d8003b08-7d28-4f09-8043-88a0fa162d6e,"Kawamata Tsunemasa (Japanese, 1706-1758)",Q11477907
MET-6dd38c90-6714-44d3-883f-807e211b897a,"Unkoku Tōban (Japanese, 1633-1724)",Q116769036
MET-8912ac8d-a8ab-440a-81a8-aa0becb5624b,"Ishikawa Toyonobu (Japanese, 1711-1785)",Q3038261
MET-bcf82ba9-7801-41b9-be98-e31090b17bc7,"Ike Taiga (Japanese, 1723-1776)",Q2661041
MET-b8bc84ee-7cf6-4aae-87ae-b73a01fcbcc2,"Unkoku Tōgan (Japanese, 1547-1618)",Q1995312
MET-e836e576-7f35-42ec-85a6-c17a7176be3d,"Utagawa Toyoharu (Japanese, 1735-1814)",Q3109421
MET-362f0fb6-a689-414e-9453-72e96b715caf,"Ono no Ozū (Ono no Tsū) (Japanese, 1567-1631)",Q11463879
MET-8cc09a15-c179-4dd8-9f63-456952e373f9,"Utagawa Toyokuni I (Japanese, 1769-1825)",Q950316
MET-c1f06604-52df-4fbf-953f-1ca919728d2a,"Utagawa Toyohiro (Japanese, 1763-1828)",Q2625013
MET-a21ab1be-6335-4c55-9157-86e77b052564,"Ike Taiga (Japanese, 1723-1776)",Q2661041
MET-2b788c34-5590-452c-9e2f-74a13ff30d07,"Utagawa Toyokuni II (Japanese, 1777-1835)",Q3074993
MET-e72f2621-d1e6-456a-898a-be1e322abd28,"Hine Taizan (Japanese, 1813-1869)",Q11509541
MET-60842b9c-22e7-4223-bd7a-6a1a587a0f62,"Kinpūsha Toyomaro (Japanese, 1800-1833)",Q11573818
MET-98880063-30e1-4adb-b69c-2ed4dce886c1,"Reizei Tamechika (Japanese, 1823-1864)",Q11395355
MET-5a8e66f6-956c-47eb-83a9-996194eb24ac,"Unkei Eii (Japanese, 1500-1549)",
MET-f036b862-80ee-4e8b-81ee-6bfca1802c7b,"Hishikawa Waō (Japanese, 1700-1733)",Q11620178
MET-2d869591-c999-470e-993b-44eda6b47d48,"Yōgetsu (Japanese, 1467-1499)",Q22669241
MET-c565fbed-00e5-4ce7-ac23-dfb5e92a9c95,"Kaihō Yūsetsu (Japanese, 1598-1677)",Q11558762
MET-15fe3aea-f71e-416c-af43-f50b3422ec4c,"Shibata Zeshin (Japanese, 1807-1891)",Q2386947
MET-e1d640f2-7be4-4d20-bf75-8c7ba1a5f3fe,"Ike Taiga (Japanese, 1723-1776)",Q2661041
MET-e5a70859-de95-49dd-8cbe-4491cb0ec6c8,"Ike Taiga (Japanese, 1723-1776)",Q2661041
MET-764456a1-f41a-4682-93dc-b29f8b3ec34e,"Ike Taiga (Japanese, 1723-1776)",Q2661041
MET-05019aec-3dfd-4454-81a8-7968623ecd54,"Guido Cagnacci (Italian, 1601-1663)",Q2449649
MET-3d1f926e-e505-466a-a309-846ac6856aaa,"Takaku Aigai (Japanese, 1796-1843)",Q4262800
MET-a5975d82-38d8-4421-9257-13a27a5f1187,"Aiseki (Japanese, 1800-1849)",Q17190668
MET-c38777e5-d397-459d-8270-d7fe8462ee5c,"Yosa Buson (Japanese, 1716-1783)",Q31523
MET-8c044466-ca14-4281-894e-3dc9c90910af,"Kōno Bairei (Japanese, 1844-1895)",Q3201302
MET-93bbf06a-9e9f-4e64-b8c9-c6504fd3d418,"Totoki Baigai (Japanese, 1749-1804)",Q6563486
MET-2240a0eb-56c3-4dfd-9b5a-e5327cbb9c89,"Yamamoto Baiitsu 山本梅逸 (Japanese, 1783-1856)",Q3571447
MET-bfdec7cf-526a-4be6-82c0-4be0e6bce7ff,"Totoki Baigai (Japanese, 1749-1804)",Q6563486
MET-371b95a1-1b0e-47f3-95fe-5f13741cfc3f,"Yamamoto Baiitsu (Japanese, 1783-1856)",Q3571447
MET-37670fdc-9698-4d16-bb8e-3dc103f7a32f,"Shiokawa Bunrin (Japanese, 1808-1877)",Q11428725
MET-426f0cb6-386d-44c7-a740-9ffd93cba8fd,"Motsurin Jōtō (Bokusai) (Japanese, -1492)",
MET-bbf0e1fb-dde3-4e5c-a7db-d175751d5ab8,"Tani Bunchō (Japanese, 1763-1840)",Q1375891
MET-a5a04859-7861-421b-bbee-3c5264b796a9,"Matsuno Chikanobu (Japanese, 1700-1733)",Q3299375
MET-4c8b0970-b8ac-4df2-9f27-c4a2a042aa32,"Chikai 智海 (Japanese, 1422-1503)",Q6607584
MET-d236996a-66a0-4dc1-a9ec-5002e2f06b9b,"Nakabayashi Chikutō (Japanese, 1776-1853)",Q2963561
MET-8ee71dd2-a1a8-4c3b-8e44-705337b2f11d,"Miyagawa Chōshun (Japanese, 1683-1753)",Q3317298
MET-44531ff2-f7b4-4e78-b577-13c6183a96df,"Chōgō (Japanese, 1700-1799)",Q116937982
MET-915e03b6-cb5f-4426-9ed8-16f489bd092b,"Yamada Dōan (Japanese, 1550-1599)",
MET-278e0262-443d-442a-b49c-d0a0d4e7ab5d,"Baiōken Eishun (Japanese, 1710-1730)",Q2880018
MET-69731033-63ec-4505-9466-e892b766aa6c,"Chōbunsai Eishi (Japanese, 1756-1829)",Q2972127
MET-303c5b74-7c8c-44b1-a95e-0c57f8109413,"Kuwayama Gyokushū (Japanese, 1746-1799)",Q11537539
MET-20a3faed-5097-44df-aa02-9ea0a517707e,"Kano Kōya (Japanese, -1673)",
MET-b57972a3-bafe-4fea-9570-e25b0dc9b0f3,"Sumiyoshi Gukei (Japanese, 1631-1705)",Q3120718
MET-68b9485d-69bc-430f-9dac-66723a825653,"Ogawa Haritsu (Ritsuō) (Japanese, 1663-1747)",Q11460566
MET-7e523926-8f43-4738-bff3-60dff0b153a9,"Sumiyoshi Hiromori (Japanese, 1705-1777)",Q98091105
MET-0d7e8111-2d33-4e60-b9f3-9cf3fc71c69c,"Kano Hōgai (Japanese, 1828-1888)",Q2384056
MET-c33dad55-153a-40a3-b730-e8c44684e2ac,"Utagawa Hiroshige (Japanese, 1797-1858)",Q200798
MET-6e9ba01f-7ada-47f0-927d-f36459808f7a,"Okada Hankō (Japanese, 1782-1846)",Q1394396
MET-58a98dd9-5a4b-408e-ba39-65225f43da47,"Sakai Hōitsu (Japanese, 1761-1828)",Q3469342
MET-5f76a416-ee1d-4686-a955-d9978afae0b5,"Sakai Hōitsu (Japanese, 1761-1828)",Q3469342
MET-c2719400-fb45-40e4-8733-74d9be2443c0,"Teisai Hokuba (Japanese, 1771-1844)",Q11637181
MET-ae815052-d744-4362-8295-ac131d85316d,"Teisai Hokuba (Japanese, 1771-1844)",Q11637181
MET-9592fe9b-e36c-4d97-a3f3-af4c12b548c6,"Miyagawa Isshō (Japanese, 1689-1780)",Q2741529
MET-bfd95962-bf8f-49ec-9329-6299ea995b78,"Itō Jakuchū (Japanese, 1716-1800)",Q1240575
MET-c30bda0f-6915-42c8-b7f2-55ef3026e52a,"Torii Kiyotomo (Japanese, 1815-1820)",Q11674937
MET-25f7bb4e-f047-439e-94a5-55e99d389127,"Torii Kiyoshige (Japanese, 1716-1759)",Q2444107
MET-3e06ad41-14ba-4219-a803-1cabfd7edb21,"Isoda Koryūsai (Japanese, 1735-1790)",Q3155497
MET-30edd615-e0a6-453b-85e0-285758095d0f,"Isoda Koryūsai (Japanese, 1735-1790)",Q3155497
MET-5443f5b3-9e86-4ef3-a27e-dab2b0797563,"Kubo Shunman (Japanese, 1757-1820)",Q3200184
MET-fcf5034d-4d58-494a-ac4a-8fa3bb7f53e2,"Antoine-Louis Barye (French, 1795-1875)",Q451489
MET-c0f44b66-31e0-426b-a1f7-cf2f05e95ad8,"Gustave Caillebotte (French, 1848-1894)",Q295144
MET-e35a2e84-e29e-4bab-a9a8-b3c243eb872c,"Jiun Sonja (Japanese, 1718-1804)",
MET-0423b7ac-629d-42ff-ae9a-4f9f23304138,"Fernand Khnopff (Belgian, 1858-1921)",Q559559
MET-bc484d44-c2e1-4320-be5b-fb0e4e069f21,"Joachim Beuckelaer (Netherlandish, 1533-1574)",Q533314
MET-4bd098ff-e2c6-4c85-bab1-15d89d5e64b7,"Jean-Léon Gérôme (French, 1824-1904)",Q212499
MET-9c88d3b4-e4f5-455b-b7b6-a6db39bc758f,"Unidentified artist (Unknown, -)",
MET-a3767d62-91e7-46f5-9157-ca37cf56ded8,"Luis de Morales (Spanish, 1510-1586)",Q703250
MET-f86619c8-5b9d-4d22-912d-1ceb7501df5d,"Antoniazzo Romano (Antonio di Benedetto Aquilio) (Italian, 1435-1508)",Q598649
MET-20727a9f-db0d-4793-a061-8f5da2bf0cde,"Giovanni Battista Piazzetta (Italian, 1682-1754)",Q282670
MET-655c3bb3-0738-41ef-a263-1d0c3f93fdd7,"Vilhelm Hammershøi (Danish, 1864-1916)",Q380706
MET-e8897fbc-412a-409b-81d6-8c355d3b43aa,"Wang Jian (Chinese, 1609-1677)",Q706855
MET-fc3df9b3-3797-4153-b043-b8ff46083260,"Wang Xuehao (Chinese, 1754-1832)",Q16922843
MET-39d99fef-784e-4613-8927-903d401d5293,"Benedetto Luti (Italian, 1666-1724)",Q816847
MET-7755b6aa-5818-48a7-b84a-df166f8d3386,"Shokusanjin (Ōta Nanpo) (Japanese, 1749-1823)",Q386183
MET-7c94e383-8e56-4940-8734-ccc119a158e6,"Sakai Hōitsu (Japanese, 1761-1828)",Q3469342
MET-7fa7aea4-fdfa-402b-92d6-25b53bc589fc,"Manohar (Indian, 1577-1624)",Q109473074
MET-bed0e8d7-c838-4c06-97e5-e6573f2c0877,"Bartolomeo Cavarozzi (Italian, 1587-1625)",Q519379
MET-ca075651-46b6-4eb1-890d-e04607758679,"Carlo Dolci (Italian, 1616-1687)",Q503322
MET-6013b43e-869f-44b8-b29e-fddecc71c93b,"Giovanni Battista Caracciolo (Italian, 1578-1635)",Q109869367
MET-cbace351-c051-4f8f-8cfc-da401ef5dc05,"Liu Jun (Chinese, 1475-1505)",Q1866040
MET-a6ec0169-4468-4f5c-87b3-4a2e9ab496f3,"Unidentified artist (Unknown, -)",
MET-be77e4e4-7581-43c9-8281-2335b36da67c,"Placido Costanzi (Italian, 1702-1759)",Q4231486
MET-d12dfb10-e7b1-4704-8b34-7a3e970344f5,"Angelica Kauffmann (Swiss, 1741-1807)",Q123098
MET-94da24e1-7d37-4c86-a851-e22944ba196e,"Gai Qi (Chinese, 1773-1828)",Q614351
MET-a578eecb-d4ea-4ce2-b25e-dc596ec86dd7,"Wang Gai (Chinese, 1645-1710)",Q3566056
MET-9a379f04-1ea0-42c9-ba3b-fc1cfa4453ac,"Johann Friedrich Overbeck (German, 1789-1869)",Q169311
MET-a0144d1e-2d60-49b0-953c-e66eaa89d243,"Court of King Mindon or Thibaw, or associated workshops (Burmese, -)",
MET-0a0698df-466e-4702-b655-a1f6db9fd15a,"Marcus Gheeraerts the Younger (Flemish, 1561-1635)",
MET-a8c3965a-431f-4ea2-9a9c-f82005f16646,"Sin Hak-gwon (artist name: Doam) (Korean, 1785-1866)",
MET-b7bfffac-4be9-41cd-aedd-b200c4d76846,"Kano Takanobu (Japanese, 1571-1618)",Q3192792
MET-a5716069-b54c-4c5e-8c20-9aa31bfc71a0,"Simon Vouet (French, 1590-1649)",Q317920
MET-4d209c22-b1df-48a1-9c52-eaf66fa50406,"Hine Taizan (Japanese, 1813-1869)",Q11509541
MET-ddc54f4e-a273-4c83-a7ac-52d9cf337d0f,"Nagasawa Rosetsu (Japanese, 1754-1799)",Q1632536
MET-757ee41a-ebc8-407e-b65c-b65f07e7401e,"Tang Guang (Chinese, 1660-1700)",Q45506852
MET-9ba6f232-8f2f-47c2-be8c-6b6ce51c34d7,"Unidentified artist (Unknown, -)",
MET-a013dd83-e1cc-4223-9f85-599efa478ec5,"Kobayashi Kiyochika (Japanese, 1847-1915)",Q3121142
MET-7189c0be-26a5-4420-abe1-82624ae6f4c5,"Sakai Hōitsu (Japanese, 1761-1828)",Q3469342
MET-b77ce7ba-e9c9-49d8-8ddf-e0f11c8adcef,"Unidentified artist (Unknown, -)",
MET-92747c27-fec2-4f93-aac3-aab7974d05ca,"Unidentified (Unknown, -)",
MET-2e1c5566-d268-43fc-890d-e4aafbb8ea48,"Unidentified (Unknown, -)",
MET-61dc6c50-46b6-436f-bdfe-1a75a6d664f4,"Hōzōbō Shinkai (Japanese, 1626-1688)",
MET-88388d57-fcd2-4d7e-85e9-090cf9f5e2c7,"Nishikawa Sukenobu 西川祐信 (Japanese, 1671-1750)",Q3109429
MET-09b06471-910c-474d-a338-88f4a1732d26,"Nagasawa Rosetsu 長澤蘆雪 (Japanese, 1754-1799)",Q1632536
MET-ecfc20f7-efcc-4eed-b249-410885607340,"Utagawa Kuniyoshi 歌川國芳 (Japanese, 1797-1861)",Q317736
MET-b0e46f10-a5ea-4606-b4cd-0ca574816a53,"Wu Tao (Chinese, 1840-1895)",Q110176625
MET-a04a13bd-430d-48c6-ae32-400ad4f57c2e,"Sakai Hōitsu (Japanese, 1761-1828)",Q3469342
MET-cbab5092-496e-4a03-a02e-d8dba7839ce2,"Kawanabe Kyōsai 河鍋暁斎 (Japanese, 1831-1889)",Q2838030
MET-9e1ecf10-2fed-4873-ad38-9376bca4ad09,"Kishi Chikudō (Japanese, 1826-1897)",Q11476010
MET-dabd5ab6-55e8-44ed-878d-4d6e70779133,"Unidentified (Unknown, -)",
MET-436002b0-02c5-4d61-89f7-cd0527f65248,"Francesco Salviati (Francesco de' Rossi) (Italian, 1510-1563)",Q704594
MET-11a26cde-fbf2-4af5-9072-2cc8122d56a6,"Sakai Hōitsu (Japanese, 1761-1828)",Q3469342
MET-4e685bc2-6580-42ba-b9c3-9f9effedb581,"Various artists (Various, -)",
MET-afca8559-fd7e-4f50-8b0a-f19656907877,"Girolamo da Carpi (Girolamo Sellari) (Italian, 1501-1556)",Q2701846
MET-8a01b701-4a08-47bc-b22b-a956d3906671,"Giovanni Battista Gaulli (Il Baciccio) (Italian, 1639-1709)",Q520573
MET-ecab858e-bbf0-4495-9abd-ea7fe8de796b,"Ramji (Indian, -)",Q7289668
MET-d902eb62-92de-4781-886e-787513100818,"Utagawa Toyohiro (Japanese, 1763-1828)",Q2625013
MET-bd14f0d7-9ebb-4f52-8e54-40a8c6fcf0ff,"Stefano da Verona (Stefano di Giovanni d'Arbosio di Francia) (Italian, 1374-1438)",Q724508
MET-ae4cc417-a5ec-47ad-86cf-32bb9c3db094,"Adam August Müller (Danish, 1811-1844)",Q1797689
MET-c0c29c26-942b-4bbd-a833-06cdebcc6e20,"Canaletto (Giovanni Antonio Canal) (Italian, 1697-1768)",Q182664
MET-642abff8-f845-4baf-8081-c886e2a31ff7,"Edgar Degas (French, 1834-1917)",Q46373
MET-ce498b88-3767-411b-8bd1-d7afe99bb85c,"Johan Vilhelm Gertner (Danish, 1818-1871)",Q708274
MET-599f2af0-6ad3-404c-bcc8-ed4a43474483,"Sir Edwin Henry Landseer (British, 1802-1873)",Q328369
MET-ca147717-2eee-432a-8951-9ef1526f1cde,"Sir Edwin Henry Landseer (British, 1802-1873)",Q328369
MET-8ba3ef09-6a2e-4574-bb16-2f1216ff0241,"Gustave Moreau (French, 1826-1898)",Q203828
MET-6cee6653-ad56-4c23-802f-e95a7359f13c,"Ono no Ozū (Ono no Tsū) (Japanese, 1567-1631)",Q11463879
MET-7258f272-538b-4ede-a546-0031f86ce676,"Gong Gu (Chinese, 1700-1899)",Q45392341
MET-fff09d59-14f2-4783-a5b4-e37a62f36c05,"Chen Zhaofeng (Chinese, 1867-1899)",Q45460715
MET-c9099d86-f065-414e-b643-8c0fec8367ab,"Soga Chokuan (Japanese, 1596-1615)",Q11515285
MET-37e0196a-fd36-402e-adf1-5f46101cf9cf,"Carl Gustav Carus (German, 1789-1869)",Q61987
MET-88a4e225-1f83-4c39-81d9-26baa70b59c3,"Utagawa Toyoharu (Japanese, 1735-1814)",Q3109421
MET-23d865b4-ba18-4da6-8c7a-26d0a96087ab,"Yang Han (Chinese, 1686-1699)",Q45534900
MET-2db30b0a-92fa-4c35-afa3-025bf9907982,"Unidentified artist (Unknown, -)",
MET-dfb9133f-37e6-4503-a1ff-4f6ae1b7ee1c,"Heisen (Byōsen) Myōshitsu (Japanese, 1450-1480)",Q1922005
MET-a7052f2c-1ca3-4856-b48d-0af7da606542,"Unidentified (Unknown, -)",
MET-c9ac26ad-cca4-4985-ba50-c792e02d1f99,"Sōami (Japanese, 1485-1525)",Q2746002
MET-07d1532a-e139-4980-830d-125ad5e3926b,"Kano Yukinobu 狩野之信 (Japanese, 1513-1575)",
MET-a6c103bc-64ed-4392-9287-96668281c56c,"Toki Tōbun (Japanese, 1502-1582)",
MET-e27f4b58-0673-4fb9-9c80-68906b4d4536,"Tawaraya Sōtatsu (Japanese, 1570-1640)",Q1281252
MET-e8ea755c-145b-4d28-99be-1406bea6c6db,"Soga Nichokuan (Japanese, 1600-1700)",Q17223298
MET-111b068b-092f-40fa-b3df-07b8741c84c8,"Unidentified artist (Unknown, -)",
MET-4142d19e-3f78-4b9d-a6ae-acb1781fabd7,"Unidentified (Unknown, -)",
MET-abf9e6e8-1ad3-49f1-9072-fe63be8506b2,"Horie Yorinao (Tōgen) (Japanese, 1606-1693)",
MET-95557215-3a7b-422a-b639-302cd3160431,"Yokoi Kinkoku  横井金谷 (Japanese, 1761-1832)",Q3122882
MET-68895c73-c42b-42a0-82ff-42a3fc31b547,"Shōzan Gen’yō 照山元瑶 (Japanese, 1634-1727)",
MET-ddc85f74-8f74-4264-9be7-1d80b8394a19,"Mochizuki Gyokusen (Japanese, 1692-1755)",Q3122702
MET-ed9afb86-cd28-4565-b295-664ad6dcde2f,"Yanagisawa Kien (Japanese, 1704-1758)",Q3196281
MET-618579b1-806a-4da7-8170-02189e23ddca,"Miyagawa Isshō (Japanese, 1689-1780)",Q2741529
MET-191ef824-8337-46ac-8a78-6d893dc963c5,"Katsukawa Shunshō 勝川春章 (Japanese, 1726-1792)",Q1358636
MET-d4f6c439-4d36-42b0-a81c-fac35649d747,"Maruyama Ōkyo 円山応挙 (Japanese, 1733-1795)",Q405444
MET-48b95fee-b1fa-4441-8113-f41d5cfd99e3,"Matsumura Goshun (Japanese, 1752-1811)",Q960116
MET-25c15393-c847-4024-82e3-772c1b1d58e7,"Gan Ku (Kishi Ganku) (Japanese, 1749-1838)",Q15942714
MET-fddd84c2-2895-4cc6-83d2-978956a100b5,"Okada Hankō (Japanese, 1782-1846)",Q1394396
MET-ed2865b4-c023-49a2-b70f-fd0a2569636b,"Reizei Tamechika (Japanese, 1823-1864)",Q11395355
MET-80c626d2-a210-422c-a9c7-e0d3b0add0ce,"Ōtagaki Rengetsu (Japanese, 1791-1875)",Q3075581
MET-e435eaa4-c1f6-455c-b8f9-719579ed3c0a,"Orsola Maddalena Caccia (Italian, 1596-1676)",Q3356695
MET-e6cb612a-4d7d-42d1-acd7-ef94142ce0ea,"Michele Desubleo (Flemish, 1602-1676)",Q633742
MET-0feec95e-7af4-4f87-90b1-329629fc2cf0,"Panfilo Nuvolone (Italian, 1578-1651)",Q2758548
MET-aa455346-5084-4542-b37f-197a35c7413d,"Giuseppe Ruoppolo (Italian, 1660-1710)",Q18573601
MET-0a6d8eb3-1f91-4f48-b19f-d9e0f839863f,"Tsukioka Yoshitoshi (Japanese, 1839-1892)",Q467337
MET-70592fef-8e78-4e73-babc-a7125d51c146,"Tsukioka Yoshitoshi (Japanese, 1839-1892)",Q467337
MET-c54d3a25-c428-4f23-9bc0-8066ee2a22ec,"Louis Léopold Boilly (French, 1761-1845)",Q715909
MET-509f90f1-38ab-4b5b-8501-b1838ffb2048,"Carlo Maratti (Italian, 1625-1713)",Q538998
MET-9aeb2f2f-a68e-4268-b558-1e8af27348aa,"Carlo Cignani (Italian, 1628-1719)",Q239980
MET-c5efe54d-e16e-4447-9844-dacb274451ef,"Pier Francesco Mola (Italian, 1612-1666)",Q1192715
MET-d41de7df-8679-41b2-8dad-becea1aee0eb,"Orsola Maddalena Caccia (Italian, 1596-1676)",Q3356695
MET-d726d94b-f1da-4242-9795-305f73a6c0a0,"Orsola Maddalena Caccia (Italian, 1596-1676)",Q3356695
MET-3404d4f4-6312-4db7-8d08-2bc5c34fe032,"Alessandro Turchi (Italian, 1578-1649)",Q507279
MET-3cc4358d-8a45-420f-89e8-452e26508cf0,"Giovanni Benedetto Castiglione (Il Grechetto) (Italian, 1609-1664)",Q40823
MET-eaa05735-f374-4068-8aa6-a1177fa1ff02,"Bartolomeo Cavarozzi (Italian, 1587-1625)",Q519379
MET-a6f1ffb1-1f56-46aa-a230-fcadff44cf1c,"Sajnu (Indian, -)",Q116859520
MET-7cfb6596-6297-4467-acf0-4eb03b3ab889,"Ambav (Indian, 1860-1869)",
MET-63671ecf-02e1-406e-891b-106f80de79e2,"Iwasa Matabei (Katsumochi) (Japanese, 1578-1650)",Q3156405
MET-66308244-1af4-4421-a80a-e978100b9ec3,"Unidentified artist (Unknown, -)",
MET-c5b04b09-2926-4e2f-86d1-5c29664ef60c,"Shōsai 松斎 (Japanese, 1850-1899)",Q109356364
MET-dbe6d894-56f5-4f30-b644-715a71353583,"Tomioka Tessai (Japanese, 1836-1924)",Q1377454
MET-bea69dcc-9111-40a8-9a3b-614182e5a701,"Johann Liss (German, 1595-1631)",Q700279
MET-450fc96c-0c33-4bcd-8886-4c047f29d648,"Giacomo Ceruti (Italian, 1698-1767)",Q524248
MET-6ea1790d-5b40-411f-aab0-01e462709010,"Clara Peeters (Flemish, 1582-1636)",Q265398
MET-ec281dcd-ba86-442a-8da2-537e06c5de9e,"Kaō (Japanese, 1245-1345)",Q3192800
MET-d73dfcda-2319-4905-ba5b-c47793f88c8a,"Unidentified (Unknown, -)",
MET-6005c2d9-1fd7-4ec0-bd36-52d84c8183b8,"Unidentified (Unknown, -)",
MET-bc3d92a6-cd1b-4b52-b6a2-884e41c23e91,"Tōsai (Japanese, 1467-1499)",Q11411295
MET-4b50ff83-730a-4d14-b13c-5fdb79d4c72a,"Unidentified (Unknown, -)",
MET-422fa471-c542-4459-8cad-5e183230a321,"Kano Motonobu (Japanese, 1477-1559)",Q1078015
MET-6b3b15a2-4893-48ec-8d4a-7e5eb0e62f2b,"Unkoku Tōgan (Japanese, 1547-1618)",Q1995312
MET-092bc359-27b5-433d-bf0e-42094a2f4adf,"Emperor Go-Yōzei 後陽成天皇 (Japanese, 1571-1617)",Q349440
MET-7e8f27bc-9b35-4399-85ef-f58637a26668,"Unidentified (Unknown, -)",
MET-1a32f368-3270-4e76-afca-6e649801e42b,"Tosa School (Japanese, -)",
MET-8063f029-ea22-4130-800e-3397a2d92d36,"Unidentified (Unknown, -)",
MET-285434e0-2a25-4aef-8d90-194ac951bcf3,"Kano Sansetsu (Japanese, 1590-1651)",Q3192790
MET-3a42f71b-0200-4563-bb4b-17214c727768,"Unidentified (Unknown, -)",
MET-cc752c83-ce1d-4c2f-8e68-543e5ffbc090,"Unidentified (Unknown, -)",
MET-f710ace6-aac9-43d4-9377-cc8572f1f53c,"Tosa Mitsuoki (Japanese, 1617-1691)",Q3180225
MET-eef1508c-e1b4-4802-b105-79bc1de22013,"Unidentified (Unknown, -)",
MET-3b4620b9-f63d-44c2-a252-ec305f927da3,"Kano Tsunenobu (Japanese, 1636-1713)",Q3192797
MET-83ea526e-52e4-4dc3-834b-a6627bdcc63a,"Unidentified (Unknown, -)",
MET-a8f1b75e-62eb-4eff-bc3c-31b030195e8e,"Ogata Kenzan (Japanese, 1663-1743)",Q534279
MET-455a7b4e-7ada-4311-9c36-22d7e388591c,"Soga Shōhaku 曾我蕭白 (Japanese, 1730-1781)",Q3076703
MET-b2d6887a-c6f1-4d8f-bd7e-bdeaaac1ad20,"Yosa Buson (Japanese, 1716-1783)",Q31523
MET-d19b3b2c-7c6c-4e76-b261-4cfa60ab5218,"Mori Ransai (Japanese, 1731-1801)",Q11540309
MET-c7a0c0de-ae66-4633-95f4-6519e713e780,"Kubo Shunman (Japanese, 1757-1820)",Q3200184
MET-600ca7ae-1bce-453f-8650-f1226e878741,"Kishi Ganku (Japanese, 1749-1838)",Q555061
MET-cba98cc7-41eb-47e9-9ed4-205f3e928f4e,"Okura Ryūzan (Japanese, 1785-1850)",
MET-ec4bf7ae-9843-4766-9c8b-068c025b548a,"Nakabayashi Chikutō (Japanese, 1776-1853)",Q2963561
MET-e7f47e8f-b8ce-4432-85a3-98eec7754a17,"Nagasawa Roshū 長澤蘆洲 (Japanese, 1767-1847)",
MET-a8eef2a9-fbbe-412a-8df6-884f67099113,"Tanomura Chokunyū (Japanese, 1814-1907)",Q11577245
MET-b7bf240e-f6d1-453f-a0bb-d6db2bded87c,"Suzuki Shōnen 鈴木松年 (Japanese, 1849-1918)",Q11648946
MET-7baece95-c242-4436-9b8f-7a6616096df4,"Unidentified (Unknown, -)",
MET-779e1dd1-c4e9-4cbf-a556-530d23bf5db0,"Unidentified (Unknown, -)",
MET-0fa96211-4a61-4137-aeb2-8a2ee1650441,"Unidentified (Unknown, -)",
MET-5b63f15c-b26f-42a0-9686-1885d2be3738,"Unidentified (Unknown, -)",
MET-f41dc86f-d2db-4f62-9020-441cf1e5d5dc,"Bohemian Painter (Bohemian, -)",Q111668060
MET-91e956b8-e5c2-4364-84e0-4276a9ab5b38,"Hendrick ter Brugghen (Dutch, 1588-1629)",Q437233
MET-2e5966b8-7781-414f-9f1b-70432f1ada0e,"Hishikawa School (Japanese, -)",
MET-d99ced4f-6128-4cd5-8979-67be8d3441ad,"Rahim Kashani (Iranian, -)",
MET-c83fe444-3161-4ea1-93c8-e5ac5a9d0335,"Chōbunsai Eishi (Japanese, 1756-1829)",Q2972127
MET-8c2f3a39-711e-4393-b041-0adf0f6b742d,"Suzuki Hyakunen 鈴木百年 (Japanese, 1825-1891)",Q20040829
MET-348af920-4c5b-4c13-a73a-3aeb6a1cd2a7,"Thomas Fearnley (Norwegian, 1802-1842)",Q1969461
MET-89b84160-cf44-4e5d-992f-7eec09cbcc78,"Thomas Fearnley (Norwegian, 1802-1842)",Q1969461
